isolate,species_final,st,species_st,species_clean,year,acc_coll_date,assembly,period,rep_type_clean,mobtyper_cluster,fusion_status,total_species_st,species_st_clean,plasmid,flanker_window_cluster,flanker_window,flanker_cluster
CPO262,Klebsiella michiganensis,29,Klebsiella michiganensis 29,Klebsiella michiganensis,2019,21/8/2019,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,1,Klebsiella michiganensis - Other STs,IncAC_CPO132,500_0,500,0
CPO262,Klebsiella michiganensis,29,Klebsiella michiganensis 29,Klebsiella michiganensis,2019,21/8/2019,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,1,Klebsiella michiganensis - Other STs,IncAC_CPO132,5000_12,5000,12
CPO263,Escherichia coli,176,Escherichia coli 176,Escherichia coli,2019,22/10/2019,hybrid,2016-2020,IncHI2A (AA739 AJ055),AA739_AJ055,non_fusion,3,Escherichia coli 176,IncHI2_CPO019,0_0,0,0
CPO263,Escherichia coli,176,Escherichia coli 176,Escherichia coli,2019,22/10/2019,hybrid,2016-2020,IncHI2A (AA739 AJ055),AA739_AJ055,non_fusion,3,Escherichia coli 176,IncHI2_CPO019,1000_0,1000,0
CPO263,Escherichia coli,176,Escherichia coli 176,Escherichia coli,2019,22/10/2019,hybrid,2016-2020,IncHI2A (AA739 AJ055),AA739_AJ055,non_fusion,3,Escherichia coli 176,IncHI2_CPO019,1500_0,1500,0
CPO263,Escherichia coli,176,Escherichia coli 176,Escherichia coli,2019,22/10/2019,hybrid,2016-2020,IncHI2A (AA739 AJ055),AA739_AJ055,non_fusion,3,Escherichia coli 176,IncHI2_CPO019,2000_0,2000,0
CPO263,Escherichia coli,176,Escherichia coli 176,Escherichia coli,2019,22/10/2019,hybrid,2016-2020,IncHI2A (AA739 AJ055),AA739_AJ055,non_fusion,3,Escherichia coli 176,IncHI2_CPO019,2500_0,2500,0
CPO263,Escherichia coli,176,Escherichia coli 176,Escherichia coli,2019,22/10/2019,hybrid,2016-2020,IncHI2A (AA739 AJ055),AA739_AJ055,non_fusion,3,Escherichia coli 176,IncHI2_CPO019,3000_0,3000,0
CPO263,Escherichia coli,176,Escherichia coli 176,Escherichia coli,2019,22/10/2019,hybrid,2016-2020,IncHI2A (AA739 AJ055),AA739_AJ055,non_fusion,3,Escherichia coli 176,IncHI2_CPO019,3500_4,3500,4
CPO263,Escherichia coli,176,Escherichia coli 176,Escherichia coli,2019,22/10/2019,hybrid,2016-2020,IncHI2A (AA739 AJ055),AA739_AJ055,non_fusion,3,Escherichia coli 176,IncHI2_CPO019,4000_4,4000,4
CPO263,Escherichia coli,176,Escherichia coli 176,Escherichia coli,2019,22/10/2019,hybrid,2016-2020,IncHI2A (AA739 AJ055),AA739_AJ055,non_fusion,3,Escherichia coli 176,IncHI2_CPO019,4500_1,4500,1
CPO263,Escherichia coli,176,Escherichia coli 176,Escherichia coli,2019,22/10/2019,hybrid,2016-2020,IncHI2A (AA739 AJ055),AA739_AJ055,non_fusion,3,Escherichia coli 176,IncHI2_CPO019,500_0,500,0
CPO263,Escherichia coli,176,Escherichia coli 176,Escherichia coli,2019,22/10/2019,hybrid,2016-2020,IncHI2A (AA739 AJ055),AA739_AJ055,non_fusion,3,Escherichia coli 176,IncHI2_CPO019,5000_2,5000,2
CPO264,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2019,23/10/2019,illumina,2016-2020,IncHI2A (AA739 AJ058),NA,NA,36,Enterobacter hormaechei 93,IncHI2_CPO017,NA,NA,NA
CPO267,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2019,22/11/2019,illumina,2016-2020,IncHI2A (AA739 AJ058),NA,NA,36,Enterobacter hormaechei 93,IncHI2_CPO017,NA,NA,NA
CPO272,Enterobacter chengduensis,1065,Enterobacter chengduensis 1065,Enterobacter cloacae complex,2019,16/9/2019,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,1,Enterobacter cloacae complex - Other STs,IncAC_CPO132,0_0,0,0
CPO272,Enterobacter chengduensis,1065,Enterobacter chengduensis 1065,Enterobacter cloacae complex,2019,16/9/2019,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,1,Enterobacter cloacae complex - Other STs,IncAC_CPO132,1000_0,1000,0
CPO272,Enterobacter chengduensis,1065,Enterobacter chengduensis 1065,Enterobacter cloacae complex,2019,16/9/2019,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,1,Enterobacter cloacae complex - Other STs,IncAC_CPO132,1500_1,1500,1
CPO272,Enterobacter chengduensis,1065,Enterobacter chengduensis 1065,Enterobacter cloacae complex,2019,16/9/2019,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,1,Enterobacter cloacae complex - Other STs,IncAC_CPO132,2000_1,2000,1
CPO272,Enterobacter chengduensis,1065,Enterobacter chengduensis 1065,Enterobacter cloacae complex,2019,16/9/2019,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,1,Enterobacter cloacae complex - Other STs,IncAC_CPO132,2500_1,2500,1
CPO272,Enterobacter chengduensis,1065,Enterobacter chengduensis 1065,Enterobacter cloacae complex,2019,16/9/2019,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,1,Enterobacter cloacae complex - Other STs,IncAC_CPO132,3000_1,3000,1
CPO272,Enterobacter chengduensis,1065,Enterobacter chengduensis 1065,Enterobacter cloacae complex,2019,16/9/2019,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,1,Enterobacter cloacae complex - Other STs,IncAC_CPO132,3500_1,3500,1
CPO272,Enterobacter chengduensis,1065,Enterobacter chengduensis 1065,Enterobacter cloacae complex,2019,16/9/2019,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,1,Enterobacter cloacae complex - Other STs,IncAC_CPO132,4000_10,4000,10
CPO272,Enterobacter chengduensis,1065,Enterobacter chengduensis 1065,Enterobacter cloacae complex,2019,16/9/2019,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,1,Enterobacter cloacae complex - Other STs,IncAC_CPO132,4500_6,4500,6
CPO272,Enterobacter chengduensis,1065,Enterobacter chengduensis 1065,Enterobacter cloacae complex,2019,16/9/2019,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,1,Enterobacter cloacae complex - Other STs,IncAC_CPO132,500_0,500,0
CPO272,Enterobacter chengduensis,1065,Enterobacter chengduensis 1065,Enterobacter cloacae complex,2019,16/9/2019,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,1,Enterobacter cloacae complex - Other STs,IncAC_CPO132,5000_12,5000,12
CPO278,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2019,13/11/2019,illumina,2016-2020,IncHI2A (AA739 AJ058),NA,NA,36,Enterobacter hormaechei 93,IncHI2_CPO017,NA,NA,NA
CPO280,Enterobacter hormaechei,190,Enterobacter hormaechei 190,Enterobacter cloacae complex,2019,14/11/2019,illumina,2016-2020,IncHI2A (AA739 AJ055),NA,NA,44,Enterobacter hormaechei 190,IncHI2_CPO019,NA,NA,NA
CPO284,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2019,14/11/2019,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,0_0,0,0
CPO284,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2019,14/11/2019,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,1000_0,1000,0
CPO284,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2019,14/11/2019,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,1500_1,1500,1
CPO284,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2019,14/11/2019,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,2000_1,2000,1
CPO284,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2019,14/11/2019,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,2500_1,2500,1
CPO284,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2019,14/11/2019,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,3000_1,3000,1
CPO284,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2019,14/11/2019,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,3500_0,3500,0
CPO284,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2019,14/11/2019,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,4000_2,4000,2
CPO284,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2019,14/11/2019,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,4500_4,4500,4
CPO284,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2019,14/11/2019,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,500_0,500,0
CPO284,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2019,14/11/2019,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,5000_3,5000,3
CPO285,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2019,19/11/2019,illumina,2016-2020,IncHI2A (AA739 AJ058),NA,NA,36,Enterobacter hormaechei 93,IncHI2_CPO017,NA,NA,NA
CPO286,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2019,22/11/2019,illumina,2016-2020,IncHI2A (AA739 AJ058),NA,NA,36,Enterobacter hormaechei 93,IncHI2_CPO017,NA,NA,NA
CPO287,Enterobacter hormaechei,114,Enterobacter hormaechei 114,Enterobacter cloacae complex,2019,27/11/2019,illumina,2016-2020,IncFIA/IncFIB/IncP (AD444 AN003),NA,NA,23,Enterobacter hormaechei 114,IncFIB_CPO009,NA,NA,NA
CPO291,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2019,28/11/2019,illumina,2016-2020,IncHI2A (AA739 AJ058),NA,NA,36,Enterobacter hormaechei 93,IncHI2_CPO017,NA,NA,NA
CPO292,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2019,29/11/2019,illumina,2016-2020,IncHI2A (AA739 AJ058),NA,NA,36,Enterobacter hormaechei 93,IncHI2_CPO017,NA,NA,NA
CPO298,Enterobacter hormaechei,190,Enterobacter hormaechei 190,Enterobacter cloacae complex,2019,19/12/2019,illumina,2016-2020,IncHI2A (AA739 AJ055),NA,NA,44,Enterobacter hormaechei 190,IncHI2_CPO019,NA,NA,NA
CPO301,Klebsiella variicola,-,Klebsiella variicola -,Klebsiella pneumoniae complex,2019,20/12/2019,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,1,Klebsiella pneumoniae complex - Other STs,IncHI2_CPO017,0_0,0,0
CPO301,Klebsiella variicola,-,Klebsiella variicola -,Klebsiella pneumoniae complex,2019,20/12/2019,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,1,Klebsiella pneumoniae complex - Other STs,IncHI2_CPO017,1000_0,1000,0
CPO301,Klebsiella variicola,-,Klebsiella variicola -,Klebsiella pneumoniae complex,2019,20/12/2019,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,1,Klebsiella pneumoniae complex - Other STs,IncHI2_CPO017,1500_0,1500,0
CPO301,Klebsiella variicola,-,Klebsiella variicola -,Klebsiella pneumoniae complex,2019,20/12/2019,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,1,Klebsiella pneumoniae complex - Other STs,IncHI2_CPO017,2000_0,2000,0
CPO301,Klebsiella variicola,-,Klebsiella variicola -,Klebsiella pneumoniae complex,2019,20/12/2019,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,1,Klebsiella pneumoniae complex - Other STs,IncHI2_CPO017,2500_0,2500,0
CPO301,Klebsiella variicola,-,Klebsiella variicola -,Klebsiella pneumoniae complex,2019,20/12/2019,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,1,Klebsiella pneumoniae complex - Other STs,IncHI2_CPO017,3000_0,3000,0
CPO301,Klebsiella variicola,-,Klebsiella variicola -,Klebsiella pneumoniae complex,2019,20/12/2019,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,1,Klebsiella pneumoniae complex - Other STs,IncHI2_CPO017,3500_4,3500,4
CPO301,Klebsiella variicola,-,Klebsiella variicola -,Klebsiella pneumoniae complex,2019,20/12/2019,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,1,Klebsiella pneumoniae complex - Other STs,IncHI2_CPO017,4000_4,4000,4
CPO301,Klebsiella variicola,-,Klebsiella variicola -,Klebsiella pneumoniae complex,2019,20/12/2019,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,1,Klebsiella pneumoniae complex - Other STs,IncHI2_CPO017,4500_1,4500,1
CPO301,Klebsiella variicola,-,Klebsiella variicola -,Klebsiella pneumoniae complex,2019,20/12/2019,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,1,Klebsiella pneumoniae complex - Other STs,IncHI2_CPO017,500_0,500,0
CPO301,Klebsiella variicola,-,Klebsiella variicola -,Klebsiella pneumoniae complex,2019,20/12/2019,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,1,Klebsiella pneumoniae complex - Other STs,IncHI2_CPO017,5000_2,5000,2
CPO302,Citrobacter amalonaticus,-,Citrobacter amalonaticus -,Citrobacter spp.,2019,20/12/2019,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,1,Citrobacter spp. - Other STs,IncHI2_CPO017,0_0,0,0
CPO302,Citrobacter amalonaticus,-,Citrobacter amalonaticus -,Citrobacter spp.,2019,20/12/2019,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,1,Citrobacter spp. - Other STs,IncHI2_CPO017,1000_0,1000,0
CPO302,Citrobacter amalonaticus,-,Citrobacter amalonaticus -,Citrobacter spp.,2019,20/12/2019,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,1,Citrobacter spp. - Other STs,IncHI2_CPO017,1500_0,1500,0
CPO302,Citrobacter amalonaticus,-,Citrobacter amalonaticus -,Citrobacter spp.,2019,20/12/2019,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,1,Citrobacter spp. - Other STs,IncHI2_CPO017,2000_0,2000,0
CPO302,Citrobacter amalonaticus,-,Citrobacter amalonaticus -,Citrobacter spp.,2019,20/12/2019,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,1,Citrobacter spp. - Other STs,IncHI2_CPO017,2500_0,2500,0
CPO302,Citrobacter amalonaticus,-,Citrobacter amalonaticus -,Citrobacter spp.,2019,20/12/2019,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,1,Citrobacter spp. - Other STs,IncHI2_CPO017,3000_0,3000,0
CPO302,Citrobacter amalonaticus,-,Citrobacter amalonaticus -,Citrobacter spp.,2019,20/12/2019,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,1,Citrobacter spp. - Other STs,IncHI2_CPO017,3500_4,3500,4
CPO302,Citrobacter amalonaticus,-,Citrobacter amalonaticus -,Citrobacter spp.,2019,20/12/2019,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,1,Citrobacter spp. - Other STs,IncHI2_CPO017,4000_4,4000,4
CPO302,Citrobacter amalonaticus,-,Citrobacter amalonaticus -,Citrobacter spp.,2019,20/12/2019,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,1,Citrobacter spp. - Other STs,IncHI2_CPO017,4500_1,4500,1
CPO302,Citrobacter amalonaticus,-,Citrobacter amalonaticus -,Citrobacter spp.,2019,20/12/2019,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,1,Citrobacter spp. - Other STs,IncHI2_CPO017,500_0,500,0
CPO302,Citrobacter amalonaticus,-,Citrobacter amalonaticus -,Citrobacter spp.,2019,20/12/2019,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,1,Citrobacter spp. - Other STs,IncHI2_CPO017,5000_2,5000,2
CPO303,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2019,28/11/2019,illumina,2016-2020,IncHI2A (AA739 AJ058),NA,NA,36,Enterobacter hormaechei 93,IncHI2_CPO017,NA,NA,NA
CPO305,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,7/1/2020,illumina,2016-2020,IncC (AA860 AJ266),NA,NA,47,Serratia marcescens 1,IncAC_CPO132,NA,NA,NA
CPO312,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2020,1/2/2020,illumina,2016-2020,IncHI2A (AA739 AJ058),NA,NA,36,Enterobacter hormaechei 93,IncHI2_CPO017,NA,NA,NA
CPO320,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2020,23/2/2020,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,36,Enterobacter hormaechei 93,IncHI2_CPO017,0_0,0,0
CPO320,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2020,23/2/2020,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,36,Enterobacter hormaechei 93,IncHI2_CPO017,1000_0,1000,0
CPO320,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2020,23/2/2020,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,36,Enterobacter hormaechei 93,IncHI2_CPO017,1500_0,1500,0
CPO320,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2020,23/2/2020,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,36,Enterobacter hormaechei 93,IncHI2_CPO017,2000_0,2000,0
CPO320,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2020,23/2/2020,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,36,Enterobacter hormaechei 93,IncHI2_CPO017,2500_0,2500,0
CPO320,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2020,23/2/2020,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,36,Enterobacter hormaechei 93,IncHI2_CPO017,3000_0,3000,0
CPO320,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2020,23/2/2020,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,36,Enterobacter hormaechei 93,IncHI2_CPO017,3500_4,3500,4
CPO320,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2020,23/2/2020,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,36,Enterobacter hormaechei 93,IncHI2_CPO017,4000_4,4000,4
CPO320,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2020,23/2/2020,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,36,Enterobacter hormaechei 93,IncHI2_CPO017,4500_1,4500,1
CPO320,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2020,23/2/2020,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,36,Enterobacter hormaechei 93,IncHI2_CPO017,500_0,500,0
CPO320,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2020,23/2/2020,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,36,Enterobacter hormaechei 93,IncHI2_CPO017,5000_2,5000,2
CPO321,Klebsiella variicola,1582,Klebsiella variicola 1582,Klebsiella pneumoniae complex,2020,23/2/2020,hybrid,2016-2020,IncL/M (AA002 AH532),AA002_AH532,non_fusion,2,Klebsiella pneumoniae complex - Other STs,IncLM_CPO078,0_0,0,0
CPO321,Klebsiella variicola,1582,Klebsiella variicola 1582,Klebsiella pneumoniae complex,2020,23/2/2020,hybrid,2016-2020,IncL/M (AA002 AH532),AA002_AH532,non_fusion,2,Klebsiella pneumoniae complex - Other STs,IncLM_CPO078,1000_0,1000,0
CPO321,Klebsiella variicola,1582,Klebsiella variicola 1582,Klebsiella pneumoniae complex,2020,23/2/2020,hybrid,2016-2020,IncL/M (AA002 AH532),AA002_AH532,non_fusion,2,Klebsiella pneumoniae complex - Other STs,IncLM_CPO078,1500_2,1500,2
CPO321,Klebsiella variicola,1582,Klebsiella variicola 1582,Klebsiella pneumoniae complex,2020,23/2/2020,hybrid,2016-2020,IncL/M (AA002 AH532),AA002_AH532,non_fusion,2,Klebsiella pneumoniae complex - Other STs,IncLM_CPO078,2000_2,2000,2
CPO321,Klebsiella variicola,1582,Klebsiella variicola 1582,Klebsiella pneumoniae complex,2020,23/2/2020,hybrid,2016-2020,IncL/M (AA002 AH532),AA002_AH532,non_fusion,2,Klebsiella pneumoniae complex - Other STs,IncLM_CPO078,2500_3,2500,3
CPO321,Klebsiella variicola,1582,Klebsiella variicola 1582,Klebsiella pneumoniae complex,2020,23/2/2020,hybrid,2016-2020,IncL/M (AA002 AH532),AA002_AH532,non_fusion,2,Klebsiella pneumoniae complex - Other STs,IncLM_CPO078,3000_4,3000,4
CPO321,Klebsiella variicola,1582,Klebsiella variicola 1582,Klebsiella pneumoniae complex,2020,23/2/2020,hybrid,2016-2020,IncL/M (AA002 AH532),AA002_AH532,non_fusion,2,Klebsiella pneumoniae complex - Other STs,IncLM_CPO078,3500_2,3500,2
CPO321,Klebsiella variicola,1582,Klebsiella variicola 1582,Klebsiella pneumoniae complex,2020,23/2/2020,hybrid,2016-2020,IncL/M (AA002 AH532),AA002_AH532,non_fusion,2,Klebsiella pneumoniae complex - Other STs,IncLM_CPO078,4000_3,4000,3
CPO321,Klebsiella variicola,1582,Klebsiella variicola 1582,Klebsiella pneumoniae complex,2020,23/2/2020,hybrid,2016-2020,IncL/M (AA002 AH532),AA002_AH532,non_fusion,2,Klebsiella pneumoniae complex - Other STs,IncLM_CPO078,4500_3,4500,3
CPO321,Klebsiella variicola,1582,Klebsiella variicola 1582,Klebsiella pneumoniae complex,2020,23/2/2020,hybrid,2016-2020,IncL/M (AA002 AH532),AA002_AH532,non_fusion,2,Klebsiella pneumoniae complex - Other STs,IncLM_CPO078,500_0,500,0
CPO321,Klebsiella variicola,1582,Klebsiella variicola 1582,Klebsiella pneumoniae complex,2020,23/2/2020,hybrid,2016-2020,IncL/M (AA002 AH532),AA002_AH532,non_fusion,2,Klebsiella pneumoniae complex - Other STs,IncLM_CPO078,5000_6,5000,6
CPO323,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,26/2/2020,illumina,2016-2020,IncC (AA860 AJ266),NA,NA,47,Serratia marcescens 1,IncAC_CPO132,NA,NA,NA
CPO324,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,27/2/2020,illumina,2016-2020,IncC (AA860 AJ266),NA,NA,47,Serratia marcescens 1,IncAC_CPO132,NA,NA,NA
CPO328,Klebsiella variicola,1582,Klebsiella variicola 1582,Klebsiella pneumoniae complex,2020,7/3/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,fusion,2,Klebsiella pneumoniae complex - Other STs,IncAC_IncN_CPO328,0_0,0,0
CPO328,Klebsiella variicola,1582,Klebsiella variicola 1582,Klebsiella pneumoniae complex,2020,7/3/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,fusion,2,Klebsiella pneumoniae complex - Other STs,IncAC_IncN_CPO328,1000_0,1000,0
CPO328,Klebsiella variicola,1582,Klebsiella variicola 1582,Klebsiella pneumoniae complex,2020,7/3/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,fusion,2,Klebsiella pneumoniae complex - Other STs,IncAC_IncN_CPO328,1500_1,1500,1
CPO328,Klebsiella variicola,1582,Klebsiella variicola 1582,Klebsiella pneumoniae complex,2020,7/3/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,fusion,2,Klebsiella pneumoniae complex - Other STs,IncAC_IncN_CPO328,2000_1,2000,1
CPO328,Klebsiella variicola,1582,Klebsiella variicola 1582,Klebsiella pneumoniae complex,2020,7/3/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,fusion,2,Klebsiella pneumoniae complex - Other STs,IncAC_IncN_CPO328,2500_1,2500,1
CPO328,Klebsiella variicola,1582,Klebsiella variicola 1582,Klebsiella pneumoniae complex,2020,7/3/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,fusion,2,Klebsiella pneumoniae complex - Other STs,IncAC_IncN_CPO328,3000_1,3000,1
